video_id,comment_id,is_reply,reply_to,comment_lenght,comment,author,channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriberCount,videoCount,viewCount,bot
QTU2ngTKq7I,UCkrVtOu1mZBN1NWnDKP0TDA_3843,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@matheusbrandao7597,UCkrVtOu1mZBN1NWnDKP0TDA,2025-06-07T02:58:52Z,17906,17713,0,0,0,0
QTU2ngTKq7I,UCSolAROkasmNlzqbcWkWTiw_3844,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@joseluizaraujochiaca4835,UCSolAROkasmNlzqbcWkWTiw,2025-06-07T03:17:19Z,19013,18820,11,2,101,0
QTU2ngTKq7I,UCJrDdKGCiix6nMJy5HQb7LA_3845,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@ze3xs,UCJrDdKGCiix6nMJy5HQb7LA,2025-06-07T04:27:22Z,23216,23023,52,13,11615,0
QTU2ngTKq7I,UChL7Tb7SKTl7OHeADqaLNvA_3846,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@inaciopalheta202,UChL7Tb7SKTl7OHeADqaLNvA,2025-06-07T04:31:47Z,23481,23288,0,0,0,0
QTU2ngTKq7I,UCCUTgsa8TwDKHKoR8VdqdgQ_3847,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@leiticiasilva-t4c,UCCUTgsa8TwDKHKoR8VdqdgQ,2025-06-07T04:46:31Z,24365,24172,1,0,0,0
QTU2ngTKq7I,UCKwdZ19Bp52k7ytX2NpYzsg_3848,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@CledinaldoBittencurt,UCKwdZ19Bp52k7ytX2NpYzsg,2025-06-07T06:26:12Z,30346,30153,0,0,0,0
QTU2ngTKq7I,UCixxSjs9w4cwYsndLXAAylQ_3849,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@Jonnydesde1990,UCixxSjs9w4cwYsndLXAAylQ,2025-06-07T10:22:02Z,44496,44303,1,0,0,0
QTU2ngTKq7I,UC4w9daXgBc6DkmWrXsUTzqw_3850,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@TécnicoPH,UC4w9daXgBc6DkmWrXsUTzqw,2025-06-07T10:43:41Z,45795,45602,22,2,6408,0
QTU2ngTKq7I,UCyKlwO-B0D_8NkhTtI49h9w_3851,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@WesssJBrito,UCyKlwO-B0D_8NkhTtI49h9w,2025-06-07T11:43:33Z,49387,49194,0,0,0,0
QTU2ngTKq7I,UC4EMHr77dLbDBZr9oaYpmRg_3852,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@mattgatt9508,UC4EMHr77dLbDBZr9oaYpmRg,2025-06-07T12:07:26Z,50820,50627,12,0,0,0
QTU2ngTKq7I,UCBSNsiuiGP_yuGoB-EAN26A_3853,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@yurinho33,UCBSNsiuiGP_yuGoB-EAN26A,2025-06-07T12:43:33Z,52987,52794,83,1,252,0
QTU2ngTKq7I,UCx1K5y5BBkfuLArArrIpR3A_3854,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@celsovictoriano9086,UCx1K5y5BBkfuLArArrIpR3A,2025-06-07T13:15:49Z,54923,54730,0,0,0,0
QTU2ngTKq7I,UCzacieNw1ua7gywu6pPgPwQ_3855,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@KevinLauOF,UCzacieNw1ua7gywu6pPgPwQ,2025-06-07T13:23:26Z,55380,55187,9,1,53,0
QTU2ngTKq7I,UC1AtPG9YhdL7zKoJ66mrrdg_3856,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@FRANKLIN1234464,UC1AtPG9YhdL7zKoJ66mrrdg,2025-06-07T13:46:45Z,56779,56586,13,0,0,0
QTU2ngTKq7I,UC91JiXbHwtxMK5AA73CHb1Q_3857,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@Samuh.1991,UC91JiXbHwtxMK5AA73CHb1Q,2025-06-07T14:02:56Z,57750,57557,8,0,0,0
QTU2ngTKq7I,UCnNOaoDY5iw7CFYEiRtJauQ_3858,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@vitorricardo9491,UCnNOaoDY5iw7CFYEiRtJauQ,2025-06-07T14:24:04Z,59018,58825,1,1,469,0
QTU2ngTKq7I,UCGpHOWDMpfeIQ9fUYpORB6A_3859,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@mariolima8890,UCGpHOWDMpfeIQ9fUYpORB6A,2025-06-07T15:14:59Z,62073,61880,0,0,0,0
QTU2ngTKq7I,UCdvlR7FsKpyd-iRIUqxQKUQ_3860,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@CassioMello10,UCdvlR7FsKpyd-iRIUqxQKUQ,2025-06-07T16:37:13Z,67007,66814,3180,151,1433197,0
QTU2ngTKq7I,UCwGumMZMjljJnq9KyvsyVfQ_3861,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@alexartlopes,UCwGumMZMjljJnq9KyvsyVfQ,2025-06-07T18:53:28Z,75182,74989,29,0,0,0
QTU2ngTKq7I,UCtg5YZpsYo6czFfcLPTUTLA_3862,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@vinicius77-44,UCtg5YZpsYo6czFfcLPTUTLA,2025-06-07T19:37:55Z,77849,77656,559,139,104618,0
QTU2ngTKq7I,UCh8AG_iyssdxZkKpgLkQVJA_3863,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@henriquepinto6736,UCh8AG_iyssdxZkKpgLkQVJA,2025-06-07T20:35:54Z,81328,81135,0,0,0,0
QTU2ngTKq7I,UC3ulBu7bEQK23d0uewhUbFg_3864,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@leilasilva8578,UC3ulBu7bEQK23d0uewhUbFg,2025-06-07T21:36:29Z,84963,84770,3,0,0,0
QTU2ngTKq7I,UCWdc8fPMJqEp06GbMk2zZfA_3865,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@bear.surreal,UCWdc8fPMJqEp06GbMk2zZfA,2025-06-08T00:17:25Z,94619,94426,0,0,0,0
QTU2ngTKq7I,UChvXIwWsVmJ2RQ-HHtvVPOA_3866,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-08T03:07:22Z,104816,104623,0,0,0,0
QTU2ngTKq7I,UCe9h3-V3lLScmsUCerlqUew_3867,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@danielpimentel9355,UCe9h3-V3lLScmsUCerlqUew,2025-06-08T11:08:49Z,133703,133510,0,0,0,0
QTU2ngTKq7I,UCkj63jFXL0Ji1TEqJqk-g_g_3868,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@_luizcarlos_,UCkj63jFXL0Ji1TEqJqk-g_g,2025-06-08T16:25:20Z,152694,152501,1,0,0,0
QTU2ngTKq7I,UC8ggkU_H_SmW4pKX28iUaYg_3869,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@gucaciolato,UC8ggkU_H_SmW4pKX28iUaYg,2025-06-08T20:07:59Z,166053,165860,29,0,0,0
QTU2ngTKq7I,UC2tMB2ChyVzble9DzuZM9BQ_3870,1,UCXekQTw_f6otsZSKqtsg4fg_3819,55,,@yagodonascimentosanches4720,UC2tMB2ChyVzble9DzuZM9BQ,2025-06-16T16:08:52Z,842906,842713,1,0,0,0
QTU2ngTKq7I,UCqbe3R_5uEr5EtpeyjdKejA_3871,0,,40,,@diel9156,UCqbe3R_5uEr5EtpeyjdKejA,2025-06-06T22:03:27Z,181,,0,1,19,0
QTU2ngTKq7I,UC2yyAZqfu0y5ZGOpINqeqMg_3872,1,UCqbe3R_5uEr5EtpeyjdKejA_3871,40,,@VitorNatural-p,UC2yyAZqfu0y5ZGOpINqeqMg,2025-06-06T22:44:54Z,2668,2487,31,0,0,0
QTU2ngTKq7I,UCphaa4xTucbkrES-abYueEQ_3873,1,UCqbe3R_5uEr5EtpeyjdKejA_3871,40,,@Anônimo-LP,UCphaa4xTucbkrES-abYueEQ,2025-06-06T23:39:59Z,5973,5792,30,1,529,0
QTU2ngTKq7I,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,0,,69,,@Gabrielopestattoo_,UCik2Hxs_D4Vqp4FjNT8a0hw,2025-06-06T22:02:28Z,122,,149,62,55648,0
QTU2ngTKq7I,UC54B3S0BSQ9r9rW2uI45tyw_3875,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@ViniciusFerreira-xw4hx,UC54B3S0BSQ9r9rW2uI45tyw,2025-06-06T22:03:36Z,190,68,0,0,0,0
QTU2ngTKq7I,UCZycdAJwyQ8xc5XWWdldElw_3876,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@varios2077,UCZycdAJwyQ8xc5XWWdldElw,2025-06-06T22:06:34Z,368,246,0,2,112,0
QTU2ngTKq7I,UCuvwtgclf7e0su_jxEXtKSA_3877,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@vitinsl_,UCuvwtgclf7e0su_jxEXtKSA,2025-06-06T22:10:16Z,590,468,17,0,0,0
QTU2ngTKq7I,UCdOxIrLWJy_WiL77l8FOAyw_3878,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@ruigomes5449,UCdOxIrLWJy_WiL77l8FOAyw,2025-06-06T22:10:25Z,599,477,0,0,0,0
QTU2ngTKq7I,UCws2lEdibpuXSpAZBQUfrfQ_3879,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@PedroLucasss637,UCws2lEdibpuXSpAZBQUfrfQ,2025-06-06T22:16:15Z,949,827,5,0,0,0
QTU2ngTKq7I,UC5NH7Dd5T6ReeRpnTGcZeLQ_3880,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@deividmoreira994,UC5NH7Dd5T6ReeRpnTGcZeLQ,2025-06-06T22:21:08Z,1242,1120,0,0,0,0
QTU2ngTKq7I,UCHYHOhiPJRe-Y8vM5_ZQe2w_3881,1,UCik2Hxs_D4Vqp4FjNT8a0hw_3874,69,,@michelli8562,UCHYHOhiPJRe-Y8vM5_ZQe2w,2025-06-06T23:59:23Z,7137,7015,175,2,331,0
QTU2ngTKq7I,UCvcOSGFINJClygXBBO2cEtA_3882,0,,21,,@AlexandreOliveira-kp5kv,UCvcOSGFINJClygXBBO2cEtA,2025-06-06T22:01:10Z,44,,27,50,507,0
QTU2ngTKq7I,UC1QGEir6Y8gwCZBhbi5TA_Q_3883,1,UCvcOSGFINJClygXBBO2cEtA_3882,21,,@tahchat5664,UC1QGEir6Y8gwCZBhbi5TA_Q,2025-06-06T22:01:38Z,72,28,0,0,0,0
QTU2ngTKq7I,UCWN3C9m0LBcDyPOuHuWJa7Q_3884,1,UCvcOSGFINJClygXBBO2cEtA_3882,21,,@Asteregg,UCWN3C9m0LBcDyPOuHuWJa7Q,2025-06-06T22:02:51Z,145,101,3070,20,3508813,0
QTU2ngTKq7I,UC5NH7Dd5T6ReeRpnTGcZeLQ_3885,1,UCvcOSGFINJClygXBBO2cEtA_3882,21,,@deividmoreira994,UC5NH7Dd5T6ReeRpnTGcZeLQ,2025-06-06T22:03:51Z,205,161,0,0,0,0
QTU2ngTKq7I,UCws2lEdibpuXSpAZBQUfrfQ_3886,1,UCvcOSGFINJClygXBBO2cEtA_3882,21,,@PedroLucasss637,UCws2lEdibpuXSpAZBQUfrfQ,2025-06-06T22:14:26Z,840,796,5,0,0,0
QTU2ngTKq7I,UCPX0gLduKAfgr-HJENa7CFw_3887,0,,190,,@renatocariani,UCPX0gLduKAfgr-HJENa7CFw,2025-06-06T21:04:38Z,-3348,,7870000,5079,1585534113,0
QTU2ngTKq7I,UCmcFKX2KYNBsIRCtrd54ECQ_3888,1,UCPX0gLduKAfgr-HJENa7CFw_3887,190,,@instavisu3261,UCmcFKX2KYNBsIRCtrd54ECQ,2025-06-07T02:58:00Z,17854,21202,0,0,0,0
QTU2ngTKq7I,UCSx1IVkxeRvrILavgT-gglQ_3889,1,UCPX0gLduKAfgr-HJENa7CFw_3887,190,,@raquelgracielle,UCSx1IVkxeRvrILavgT-gglQ,2025-06-07T13:23:44Z,55398,58746,24,5,2723,0
QTU2ngTKq7I,UC0OQ-nHWhYG-tNLmNmdfgQA_3890,1,UCPX0gLduKAfgr-HJENa7CFw_3887,190,,@RafaelGermano-wm5qq,UC0OQ-nHWhYG-tNLmNmdfgQA,2025-06-08T11:33:40Z,135194,138542,0,0,0,0
ZKCNeDb1ZAI,UCm9wbNe9nJhCeM9ciYxwP0A_3891,0,,48,,@GutoAmorim99,UCm9wbNe9nJhCeM9ciYxwP0A,2025-06-21T23:13:49Z,954427,,1,0,0,0
ZKCNeDb1ZAI,UCm9wbNe9nJhCeM9ciYxwP0A_3892,1,UCm9wbNe9nJhCeM9ciYxwP0A_3891,48,,@GutoAmorim99,UCm9wbNe9nJhCeM9ciYxwP0A,2025-06-21T23:17:11Z,954629,202,1,0,0,0
ZKCNeDb1ZAI,UCvGJtxzAvpvKnFB5l4uNUCg_3893,0,,119,,@itzmarcelovids,UCvGJtxzAvpvKnFB5l4uNUCg,2025-06-16T05:14:09Z,457647,,2,0,0,0
ZKCNeDb1ZAI,UCFwIz2xKb7sN-jg0Eurti0Q_3894,1,UCvGJtxzAvpvKnFB5l4uNUCg_3893,119,,@ergoproxy4645,UCFwIz2xKb7sN-jg0Eurti0Q,2025-06-16T18:35:42Z,505740,48093,0,1,2,0
ZKCNeDb1ZAI,UCr4BmlDMGgp017vCNlZLyzw_3895,0,,36,,@guinhoflow4095,UCr4BmlDMGgp017vCNlZLyzw,2025-06-12T14:42:02Z,146120,,8,2,223,0
ZKCNeDb1ZAI,UCH-P2ZrxfmjeGhC09X00wPA_3896,1,UCr4BmlDMGgp017vCNlZLyzw_3895,36,,@mateusmacedo2686,UCH-P2ZrxfmjeGhC09X00wPA,2025-06-12T15:20:09Z,148407,2287,0,0,0,0
ZKCNeDb1ZAI,UCFHtDHi3VJg-ajevArw6Nzw_3897,0,,50,,@hashiramatv4022,UCFHtDHi3VJg-ajevArw6Nzw,2025-06-12T14:29:26Z,145364,,2,1,11,0
ZKCNeDb1ZAI,UCH-P2ZrxfmjeGhC09X00wPA_3898,1,UCFHtDHi3VJg-ajevArw6Nzw_3897,50,,@mateusmacedo2686,UCH-P2ZrxfmjeGhC09X00wPA,2025-06-12T15:18:41Z,148319,2955,0,0,0,0
ZKCNeDb1ZAI,UCEcZS_G6v5dV9N1lDjbEojA_3899,0,,210,,@joaovictorpl7074,UCEcZS_G6v5dV9N1lDjbEojA,2025-06-12T14:03:28Z,143806,,4,2,81,0
ZKCNeDb1ZAI,UCPTM55YnQBeeUVYjm88v-Xw_3900,1,UCEcZS_G6v5dV9N1lDjbEojA_3899,210,,@viniciusdavid8612,UCPTM55YnQBeeUVYjm88v-Xw,2025-06-13T05:59:55Z,201193,57387,0,0,0,0
ZKCNeDb1ZAI,UC1eM9iF4xEkfi8aRPYwcMbw_3901,1,UCEcZS_G6v5dV9N1lDjbEojA_3899,210,,@hencastros,UC1eM9iF4xEkfi8aRPYwcMbw,2025-06-14T04:51:15Z,283473,139667,6,1,385,0
ZKCNeDb1ZAI,UCSfkrzGZ32X0mTsyB0jrWNA_3902,1,UCEcZS_G6v5dV9N1lDjbEojA_3899,210,,@sarahcastro3507,UCSfkrzGZ32X0mTsyB0jrWNA,2025-06-14T05:07:35Z,284453,140647,0,0,0,0
ZKCNeDb1ZAI,UChw3FuZsMrClKVaB_ipkjAw_3903,1,UCEcZS_G6v5dV9N1lDjbEojA_3899,210,,@leozinsorock,UChw3FuZsMrClKVaB_ipkjAw,2025-06-14T15:45:06Z,322704,178898,3,5,221,0
ZKCNeDb1ZAI,UCplrz80ksPd2WWkJUszs2ew_3904,1,UCEcZS_G6v5dV9N1lDjbEojA_3899,210,,@viniciusrocha4717,UCplrz80ksPd2WWkJUszs2ew,2025-06-16T00:40:30Z,441228,297422,0,0,0,0
ZKCNeDb1ZAI,UCsx1ElsaeAyNX1Re8GWDWVQ_3905,0,,30,,@jacksonmariocacheadonoguei6340,UCsx1ElsaeAyNX1Re8GWDWVQ,2025-06-12T11:43:23Z,135401,,0,4,29,0
ZKCNeDb1ZAI,UCfqEYteIPeWyBasX01pdUeg_3906,1,UCsx1ElsaeAyNX1Re8GWDWVQ_3905,30,,@Guilherme-b9n,UCfqEYteIPeWyBasX01pdUeg,2025-06-12T11:44:07Z,135445,44,0,1,6,0
ZKCNeDb1ZAI,UClIPDGmhu-v6wlPRsGow7oA_3907,0,,77,,@bergcavalheiro7736,UClIPDGmhu-v6wlPRsGow7oA,2025-06-12T10:27:01Z,130819,,3,0,0,0
ZKCNeDb1ZAI,UCfqEYteIPeWyBasX01pdUeg_3908,1,UClIPDGmhu-v6wlPRsGow7oA_3907,77,,@Guilherme-b9n,UCfqEYteIPeWyBasX01pdUeg,2025-06-12T11:44:54Z,135492,4673,0,1,6,0
ZKCNeDb1ZAI,UCbOC8re_T40Efg99W1LOsfA_3909,0,,114,,@kelicosta175,UCbOC8re_T40Efg99W1LOsfA,2025-06-12T02:50:50Z,103448,,0,0,0,0
ZKCNeDb1ZAI,UCSZm2KNebzkHhVu5PlntEHw_3910,1,UCbOC8re_T40Efg99W1LOsfA_3909,114,,@marcio_victor14,UCSZm2KNebzkHhVu5PlntEHw,2025-06-12T03:01:50Z,104108,660,0,0,0,0
ZKCNeDb1ZAI,UCYM79AR5wxJyvHhBxwQpxTg_3911,0,,52,,@marcoguilhermenodari5586,UCYM79AR5wxJyvHhBxwQpxTg,2025-06-12T01:13:57Z,97635,,0,0,0,0
ZKCNeDb1ZAI,UCxji7bH3MS26J9dqpUsT67Q_3912,1,UCYM79AR5wxJyvHhBxwQpxTg_3911,52,,@mistica3103,UCxji7bH3MS26J9dqpUsT67Q,2025-06-12T01:39:14Z,99152,1517,1,0,0,0
ZKCNeDb1ZAI,UCEuUasdepymjv8qrrWAYc0A_3913,0,,78,,@ELITEMACHINE1,UCEuUasdepymjv8qrrWAYc0A,2025-06-12T00:00:41Z,93239,,1,0,0,0
ZKCNeDb1ZAI,UCacvSpbOC4LfHMgoQD1XfeA_3914,1,UCEuUasdepymjv8qrrWAYc0A_3913,78,,@henriquemeireles9961,UCacvSpbOC4LfHMgoQD1XfeA,2025-06-12T20:27:29Z,166847,73608,1,0,0,0
ZKCNeDb1ZAI,UCFusNGVAEQze-B4zjpV5S5Q_3915,0,,97,,@erikhenrique7844,UCFusNGVAEQze-B4zjpV5S5Q,2025-06-11T23:57:52Z,93070,,9,4,424,0
ZKCNeDb1ZAI,UCcaAj_YMu8_FKN2JjPiDzHA_3916,1,UCFusNGVAEQze-B4zjpV5S5Q_3915,97,,@SÓ_OBSERVANDOOFICIAL,UCcaAj_YMu8_FKN2JjPiDzHA,2025-06-12T22:27:34Z,174052,80982,24,3,5725,0
ZKCNeDb1ZAI,UCFusNGVAEQze-B4zjpV5S5Q_3917,1,UCFusNGVAEQze-B4zjpV5S5Q_3915,97,,@erikhenrique7844,UCFusNGVAEQze-B4zjpV5S5Q,2025-06-12T22:31:51Z,174309,81239,9,4,424,0
ZKCNeDb1ZAI,UCX2zaUspjikudEAlIcraK4g_3918,1,UCFusNGVAEQze-B4zjpV5S5Q_3915,97,,@cortedireto1,UCX2zaUspjikudEAlIcraK4g,2025-06-13T21:38:17Z,257495,164425,769,9,16483,0
ZKCNeDb1ZAI,UCF4002cIx9yZgR4rZpIItQQ_3919,1,UCFusNGVAEQze-B4zjpV5S5Q_3915,97,,@jxxsilvasilva7711,UCF4002cIx9yZgR4rZpIItQQ,2025-06-14T13:47:43Z,315661,222591,2,0,0,0
ZKCNeDb1ZAI,UCv-Fex79E6_jLtpaD3ngWog_3920,1,UCFusNGVAEQze-B4zjpV5S5Q_3915,97,,@apt8169,UCv-Fex79E6_jLtpaD3ngWog,2025-06-14T21:31:10Z,343468,250398,20,24,14056,0
ZKCNeDb1ZAI,UCsM4_plVgzCo9FxlnQcYstw_3921,0,,51,,@luisfernandocf,UCsM4_plVgzCo9FxlnQcYstw,2025-06-11T22:34:10Z,88048,,25,5,2499,0
ZKCNeDb1ZAI,UCRwFhFM3-Y65BM81tajtvDQ_3922,1,UCsM4_plVgzCo9FxlnQcYstw_3921,51,,@JuniorLeao-dr2fv,UCRwFhFM3-Y65BM81tajtvDQ,2025-06-11T22:36:04Z,88162,114,0,0,0,0
ZKCNeDb1ZAI,UCsM4_plVgzCo9FxlnQcYstw_3923,1,UCsM4_plVgzCo9FxlnQcYstw_3921,51,,@luisfernandocf,UCsM4_plVgzCo9FxlnQcYstw,2025-06-11T22:57:40Z,89458,1410,25,5,2499,0
ZKCNeDb1ZAI,UCRwFhFM3-Y65BM81tajtvDQ_3924,1,UCsM4_plVgzCo9FxlnQcYstw_3921,51,,@JuniorLeao-dr2fv,UCRwFhFM3-Y65BM81tajtvDQ,2025-06-12T22:15:13Z,173311,85263,0,0,0,0
ZKCNeDb1ZAI,UCsM4_plVgzCo9FxlnQcYstw_3925,1,UCsM4_plVgzCo9FxlnQcYstw_3921,51,,@luisfernandocf,UCsM4_plVgzCo9FxlnQcYstw,2025-06-12T22:23:35Z,173813,85765,25,5,2499,0
ZKCNeDb1ZAI,UCRwFhFM3-Y65BM81tajtvDQ_3926,1,UCsM4_plVgzCo9FxlnQcYstw_3921,51,,@JuniorLeao-dr2fv,UCRwFhFM3-Y65BM81tajtvDQ,2025-06-13T22:02:14Z,258932,170884,0,0,0,0
ZKCNeDb1ZAI,UCjYmivLTHOOO44-qgZ9Rb2A_3927,0,,49,,@renatomello7522,UCjYmivLTHOOO44-qgZ9Rb2A,2025-06-11T21:44:52Z,85090,,1,0,0,0
ZKCNeDb1ZAI,UCaV61czDCrG9oDecS28bVEA_3928,1,UCjYmivLTHOOO44-qgZ9Rb2A_3927,49,,@LuisFernando-rn3ck,UCaV61czDCrG9oDecS28bVEA,2025-06-11T21:49:06Z,85344,254,0,0,0,0
ZKCNeDb1ZAI,UCFCwtJBlGycC-KNUAqb_FHA_3929,0,,111,,@DanielOliveira-oj6et,UCFCwtJBlGycC-KNUAqb_FHA,2025-06-11T21:31:02Z,84260,,0,0,0,0
ZKCNeDb1ZAI,UCaV61czDCrG9oDecS28bVEA_3930,1,UCFCwtJBlGycC-KNUAqb_FHA_3929,111,,@LuisFernando-rn3ck,UCaV61czDCrG9oDecS28bVEA,2025-06-11T21:49:31Z,85369,1109,0,0,0,0
ZKCNeDb1ZAI,UCYOCtfv9lqrv5tKQMwZ3sLw_3931,0,,19,,@thiagoalexandre933,UCYOCtfv9lqrv5tKQMwZ3sLw,2025-06-11T21:19:40Z,83578,,0,0,0,0
ZKCNeDb1ZAI,UCU5gSyAdBOg-SaJld4e5jCw_3932,1,UCYOCtfv9lqrv5tKQMwZ3sLw_3931,19,,@soriano7583,UCU5gSyAdBOg-SaJld4e5jCw,2025-06-11T21:51:39Z,85497,1919,730,164,344518,0
ZKCNeDb1ZAI,UCqDC9ECgF8FZthGlGYegOQg_3933,0,,12,,@atleticomineiro4296,UCqDC9ECgF8FZthGlGYegOQg,2025-06-11T20:53:15Z,81993,,0,6,4,0
ZKCNeDb1ZAI,UCU5gSyAdBOg-SaJld4e5jCw_3934,1,UCqDC9ECgF8FZthGlGYegOQg_3933,12,,@soriano7583,UCU5gSyAdBOg-SaJld4e5jCw,2025-06-11T21:55:03Z,85701,3708,730,164,344518,0
ZKCNeDb1ZAI,UCvEwq3yRp4cLGGHD3bHQY9Q_3935,0,,86,,@GiseleThe,UCvEwq3yRp4cLGGHD3bHQY9Q,2025-06-11T19:08:39Z,75717,,21,1,34,0
ZKCNeDb1ZAI,UCI2H8bIGywiCjCmvXj3Wptg_3936,1,UCvEwq3yRp4cLGGHD3bHQY9Q_3935,86,,@halanzera,UCI2H8bIGywiCjCmvXj3Wptg,2025-06-11T19:38:55Z,77533,1816,18300,0,3295,0
ZKCNeDb1ZAI,UCb4crENfcYKQJSv_o0YB37w_3937,0,,99,,@Fchristoforo,UCb4crENfcYKQJSv_o0YB37w,2025-06-11T18:03:24Z,71802,,1,1,15,0
ZKCNeDb1ZAI,UCKv6jwvMbuFBI65dbnXataw_3938,1,UCb4crENfcYKQJSv_o0YB37w_3937,99,,@_-el_s0n1c-_30,UCKv6jwvMbuFBI65dbnXataw,2025-06-13T13:38:36Z,228714,156912,0,0,0,0
ZKCNeDb1ZAI,UCGzaVQRxKGiNhMpTIYepV8Q_3939,0,,31,,@guilhermecabanas,UCGzaVQRxKGiNhMpTIYepV8Q,2025-06-11T17:32:58Z,69976,,1,1,7,0
ZKCNeDb1ZAI,UCXKQFlkmqoLmlaeaNt-NuMA_3940,1,UCGzaVQRxKGiNhMpTIYepV8Q_3939,31,,@lucasnogueira4707,UCXKQFlkmqoLmlaeaNt-NuMA,2025-06-11T17:43:27Z,70605,629,1,0,0,0
ZKCNeDb1ZAI,UCNeS_FwGi9HIK9xwaApaW-w_3941,0,,69,,@albierrybraga,UCNeS_FwGi9HIK9xwaApaW-w,2025-06-11T16:22:53Z,65771,,4,0,0,0
ZKCNeDb1ZAI,UCk1wrRQBqroqX3sywgFRAZA_3942,1,UCNeS_FwGi9HIK9xwaApaW-w_3941,69,,@hellytonmoreira8699,UCk1wrRQBqroqX3sywgFRAZA,2025-06-11T16:59:14Z,67952,2181,12,18,2236,0
ZKCNeDb1ZAI,UCQKS-HIN2H68PBlNE2M8ypA_3943,0,,106,,@mercedesnanim,UCQKS-HIN2H68PBlNE2M8ypA,2025-06-11T13:51:57Z,56715,,0,0,0,0
ZKCNeDb1ZAI,UCQKS-HIN2H68PBlNE2M8ypA_3944,1,UCQKS-HIN2H68PBlNE2M8ypA_3943,106,,@mercedesnanim,UCQKS-HIN2H68PBlNE2M8ypA,2025-06-11T13:52:35Z,56753,38,0,0,0,0
zRtIqJIi-Ng,UC-NU71AAYyw1FWamC7mF-qQ_3945,0,,41,,@BloxFruitsEpicLucas,UC-NU71AAYyw1FWamC7mF-qQ,2025-06-22T00:07:40Z,7233,,42,1,4,0
zRtIqJIi-Ng,UCqwgYiUYA6vmCixojE2HvyA_3946,1,UC-NU71AAYyw1FWamC7mF-qQ_3945,41,,@TEKOMO_NAKAMA____000,UCqwgYiUYA6vmCixojE2HvyA,2025-06-22T00:09:51Z,7364,131,0,0,0,0
zRtIqJIi-Ng,UCg8LmOSgxjBrPoyJ3atblPA_3947,1,UC-NU71AAYyw1FWamC7mF-qQ_3945,41,,@gabrielv145,UCg8LmOSgxjBrPoyJ3atblPA,2025-06-22T00:38:10Z,9063,1830,6,0,0,0
zRtIqJIi-Ng,UCF2F5KxYiVQfrolseYsl1tA_3948,0,,104,,@manaus7785,UCF2F5KxYiVQfrolseYsl1tA,2025-06-21T23:19:32Z,4345,,1,0,0,0
zRtIqJIi-Ng,UCK1KH838TxaUcy1dxaUlbFA_3949,1,UCF2F5KxYiVQfrolseYsl1tA_3948,104,,@analoveoceans8853,UCK1KH838TxaUcy1dxaUlbFA,2025-06-21T23:31:59Z,5092,747,65,0,0,0
zRtIqJIi-Ng,UClKmrgB6n9Nuwk7PAYJC8Rg_3950,0,,30,,@mtkzbr,UClKmrgB6n9Nuwk7PAYJC8Rg,2025-06-21T23:13:14Z,3967,,214,7,546,0
