video_id,comment_id,is_reply,reply_to,comment_lenght,author,channel_id,root_channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriber_count,video_count,view_count,bot,created_channel,comment_is_number
rPXasD5We5k,rPXasD5We5k_UCIkXOcNn61Q1Ja5zE_-cm2w_59,0,rPXasD5We5k_UCIkXOcNn61Q1Ja5zE_-cm2w_59,279,@gabrieltwog,UCIkXOcNn61Q1Ja5zE_-cm2w,UCIkXOcNn61Q1Ja5zE_-cm2w,2025-06-18T23:52:42Z,6602,0,7,5,522,0,6376,0
rPXasD5We5k,rPXasD5We5k_UCSV0w6C212P7PL3nqjvD91A_60,1,rPXasD5We5k_UCIkXOcNn61Q1Ja5zE_-cm2w_59,203,@MateusHenrique-bs1vm,UCSV0w6C212P7PL3nqjvD91A,UCIkXOcNn61Q1Ja5zE_-cm2w,2025-06-19T00:51:07Z,10107,3505,42,0,0,0,2860,0
rPXasD5We5k,rPXasD5We5k_UCefmWHDQwDKkOIlC6NNVFBg_61,1,rPXasD5We5k_UCIkXOcNn61Q1Ja5zE_-cm2w_59,31,@Dubode,UCefmWHDQwDKkOIlC6NNVFBg,UCIkXOcNn61Q1Ja5zE_-cm2w,2025-06-19T03:45:18Z,20558,13956,1,0,0,0,1633,0
rPXasD5We5k,rPXasD5We5k_UCATHCxZzExoeLsyQfNtnUTQ_62,1,rPXasD5We5k_UCIkXOcNn61Q1Ja5zE_-cm2w_59,2,@NicoleBr81,UCATHCxZzExoeLsyQfNtnUTQ,UCIkXOcNn61Q1Ja5zE_-cm2w,2025-06-19T10:56:37Z,46437,39835,8,0,0,0,4816,0
rPXasD5We5k,rPXasD5We5k_UCZdABuQXhQFyqraAgmI9cPg_63,0,rPXasD5We5k_UCZdABuQXhQFyqraAgmI9cPg_63,44,@ramon7r293,UCZdABuQXhQFyqraAgmI9cPg,UCZdABuQXhQFyqraAgmI9cPg,2025-06-18T23:50:15Z,6455,0,24,1,256,0,2531,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_64,1,rPXasD5We5k_UCZdABuQXhQFyqraAgmI9cPg_63,5,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCZdABuQXhQFyqraAgmI9cPg,2025-06-19T19:33:58Z,77478,71023,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCfWizkCmgOibNOee763owdg_65,0,rPXasD5We5k_UCfWizkCmgOibNOee763owdg_65,253,@Lucasleto1,UCfWizkCmgOibNOee763owdg,UCfWizkCmgOibNOee763owdg,2025-06-18T23:48:31Z,6351,0,0,1,21,0,595,0
rPXasD5We5k,rPXasD5We5k_UCf7HTi-mMOvEGPglp001e3Q_66,1,rPXasD5We5k_UCfWizkCmgOibNOee763owdg_65,99,@SuperTitopinto,UCf7HTi-mMOvEGPglp001e3Q,UCfWizkCmgOibNOee763owdg,2025-06-19T00:19:42Z,8222,1871,2,0,0,0,5011,0
rPXasD5We5k,rPXasD5We5k_UCZQizZAbXJAJzcANBSgvT8Q_67,0,rPXasD5We5k_UCZQizZAbXJAJzcANBSgvT8Q_67,39,@ld6247,UCZQizZAbXJAJzcANBSgvT8Q,UCZQizZAbXJAJzcANBSgvT8Q,2025-06-18T23:43:56Z,6076,0,0,0,0,0,1900,0
rPXasD5We5k,rPXasD5We5k_UC5HyfYXd3oDg_RgUASHsNhQ_68,1,rPXasD5We5k_UCZQizZAbXJAJzcANBSgvT8Q_67,40,@Douglaslemes18,UC5HyfYXd3oDg_RgUASHsNhQ,UCZQizZAbXJAJzcANBSgvT8Q,2025-06-19T03:43:48Z,20468,14392,53,95,12957,0,5119,0
